Year,Month,City,Manufacturer,Vehicle Model,Units Sold,Speed (km/h),Range (km/charge),Price (INR)
2022,Sep,Mumbai,Bajaj,iQube,309,73,94,55096
2022,Sep,Mumbai,TVS,450X,195,81,91,66637
2022,Sep,Mumbai,TVS,S1 Pro,3299,65,60,85843
2022,Sep,Mumbai,TVS,Photon HX,4058,84,107,106399
2022,Sep,Mumbai,TVS,Chetak,2608,68,59,51152
2022,Sep,Mumbai,TVS,iQube,2632,99,77,87615
2022,Sep,Delhi,Ather,450X,4803,44,69,54352
2022,Sep,Delhi,Ather,S1 Pro,2248,72,62,67625
2022,Sep,Delhi,Ather,Photon HX,4539,73,91,94860
2022,Sep,Delhi,Ather,Chetak,3095,67,80,113861
2022,Sep,Delhi,Ather,iQube,1977,64,84,105019
2022,Sep,Delhi,Ola Electric,450X,2176,64,65,55243
2022,Sep,Delhi,Ola Electric,S1 Pro,4105,46,62,99199
2022,Sep,Delhi,Ola Electric,Photon HX,200,84,106,102558
2022,Sep,Delhi,Ola Electric,Chetak,1620,58,55,117624
2022,Sep,Delhi,Ola Electric,iQube,538,90,72,134425
2022,Sep,Delhi,Hero Electric,450X,2238,93,95,97726
2022,Sep,Delhi,Hero Electric,S1 Pro,817,62,61,75093
2022,Sep,Delhi,Hero Electric,Photon HX,1477,98,69,76616
2022,Sep,Delhi,Hero Electric,Chetak,3459,67,58,109186
2022,Sep,Delhi,Hero Electric,iQube,817,83,111,54213
2022,Sep,Delhi,Bajaj,450X,3561,89,97,112323
2022,Sep,Delhi,Bajaj,S1 Pro,160,87,116,111204
2022,Sep,Delhi,Bajaj,Photon HX,3752,65,59,103797
2022,Sep,Delhi,Bajaj,Chetak,416,63,82,62159
2022,Sep,Delhi,Bajaj,iQube,1948,44,74,82119
2022,Sep,Delhi,TVS,450X,4673,99,117,46535
2022,Sep,Delhi,TVS,S1 Pro,2990,51,56,94494
2022,Sep,Delhi,TVS,Photon HX,2752,76,66,75769
2022,Sep,Delhi,TVS,Chetak,4930,53,103,81020
2022,Sep,Delhi,TVS,iQube,4918,72,58,105177
2022,Sep,Bangalore,Ather,450X,4549,73,109,145188
2022,Sep,Bangalore,Ather,S1 Pro,3165,49,66,136788
2022,Sep,Bangalore,Ather,Photon HX,3330,47,99,98817
2022,Sep,Bangalore,Ather,Chetak,1206,49,57,140346
2022,Sep,Bangalore,Ather,iQube,2908,85,56,146893
2022,Sep,Bangalore,Ola Electric,450X,1750,93,105,116294
2022,Sep,Bangalore,Ola Electric,S1 Pro,1143,84,89,136254
2022,Sep,Bangalore,Ola Electric,Photon HX,290,87,73,81105
2022,Sep,Bangalore,Ola Electric,Chetak,4920,66,58,74953
2022,Sep,Bangalore,Ola Electric,iQube,155,77,63,101854
2022,Sep,Bangalore,Hero Electric,450X,4297,96,80,102570
2022,Sep,Bangalore,Hero Electric,S1 Pro,1445,97,111,48539
2022,Sep,Bangalore,Hero Electric,Photon HX,791,79,68,95203
2022,Sep,Bangalore,Hero Electric,Chetak,3113,42,122,48417
2022,Sep,Bangalore,Hero Electric,iQube,2955,49,84,84606
2022,Sep,Bangalore,Bajaj,450X,4760,50,102,86430
2022,Sep,Bangalore,Bajaj,S1 Pro,4655,46,64,148066
2022,Sep,Bangalore,Bajaj,Photon HX,2615,91,88,100565
2022,Sep,Bangalore,Bajaj,Chetak,2423,76,126,68067
2022,Sep,Bangalore,Bajaj,iQube,4368,64,113,55475
2022,Sep,Bangalore,TVS,450X,2204,60,60,81394
2022,Sep,Bangalore,TVS,S1 Pro,1145,79,104,88341
2022,Sep,Bangalore,TVS,Photon HX,4783,95,120,126236
2022,Sep,Bangalore,TVS,Chetak,4887,93,105,131290
2022,Sep,Bangalore,TVS,iQube,1671,95,118,133250
2022,Sep,Chennai,Ather,450X,3998,63,88,107848
2022,Sep,Chennai,Ather,S1 Pro,2293,75,106,48780
2022,Sep,Chennai,Ather,Photon HX,1592,75,81,69550
2022,Sep,Chennai,Ather,Chetak,3447,46,82,132261
2022,Sep,Chennai,Ather,iQube,2638,99,96,70638
2022,Sep,Chennai,Ola Electric,450X,3058,66,58,141272
2022,Sep,Chennai,Ola Electric,S1 Pro,4050,62,70,52998
2022,Sep,Chennai,Ola Electric,Photon HX,3755,67,57,70979
2022,Sep,Chennai,Ola Electric,Chetak,4770,46,82,63590
2022,Sep,Chennai,Ola Electric,iQube,1103,63,80,67953
2022,Sep,Chennai,Hero Electric,450X,3400,72,84,88972
2022,Sep,Chennai,Hero Electric,S1 Pro,3401,54,77,90261
2022,Sep,Chennai,Hero Electric,Photon HX,438,62,64,93610
2022,Sep,Chennai,Hero Electric,Chetak,2699,60,90,70006
2022,Sep,Chennai,Hero Electric,iQube,4670,89,63,79351
2022,Sep,Chennai,Bajaj,450X,1691,54,59,131285
2022,Sep,Chennai,Bajaj,S1 Pro,238,55,60,93302
2022,Sep,Chennai,Bajaj,Photon HX,3956,96,90,134040
2022,Sep,Chennai,Bajaj,Chetak,2982,58,74,79429
2022,Sep,Chennai,Bajaj,iQube,379,75,75,137303
2022,Sep,Chennai,TVS,450X,4096,53,105,83325
2022,Sep,Chennai,TVS,S1 Pro,4394,93,111,80103
2022,Sep,Chennai,TVS,Photon HX,1151,54,124,55996
2022,Sep,Chennai,TVS,Chetak,1054,79,60,117076
2022,Sep,Chennai,TVS,iQube,4852,53,66,116555
2022,Sep,Kolkata,Ather,450X,2475,88,90,127128
2022,Sep,Kolkata,Ather,S1 Pro,3346,92,112,48078
2022,Sep,Kolkata,Ather,Photon HX,2737,79,94,101680
2022,Sep,Kolkata,Ather,Chetak,710,78,124,91538
2022,Sep,Kolkata,Ather,iQube,964,83,112,121284
2022,Sep,Kolkata,Ola Electric,450X,1051,42,55,104272
2022,Sep,Kolkata,Ola Electric,S1 Pro,2566,98,127,97687
2022,Sep,Kolkata,Ola Electric,Photon HX,2188,48,120,68875
2022,Sep,Kolkata,Ola Electric,Chetak,3201,74,118,94494
2022,Sep,Kolkata,Ola Electric,iQube,1475,69,107,60252
2022,Sep,Kolkata,Hero Electric,450X,2702,85,79,58394
2022,Sep,Kolkata,Hero Electric,S1 Pro,3446,87,108,98252
2022,Sep,Kolkata,Hero Electric,Photon HX,2328,74,63,97471
2022,Sep,Kolkata,Hero Electric,Chetak,4645,42,111,127700
2022,Sep,Kolkata,Hero Electric,iQube,1775,53,74,127437
2022,Sep,Kolkata,Bajaj,450X,3743,90,69,143579
2022,Sep,Kolkata,Bajaj,S1 Pro,478,91,121,69545
2022,Sep,Kolkata,Bajaj,Photon HX,2070,80,60,123748
2022,Sep,Kolkata,Bajaj,Chetak,4837,40,117,65817
2022,Sep,Kolkata,Bajaj,iQube,1180,93,91,96550
2022,Sep,Kolkata,TVS,450X,3188,62,60,110760
2022,Sep,Kolkata,TVS,S1 Pro,3266,59,60,125365
2022,Sep,Kolkata,TVS,Photon HX,4611,93,58,79780
2022,Sep,Kolkata,TVS,Chetak,2871,85,66,95076
2022,Sep,Kolkata,TVS,iQube,3127,100,58,62856
2022,Oct,Mumbai,Ather,450X,3384,99,112,89260
2022,Oct,Mumbai,Ather,S1 Pro,346,41,67,108692
2022,Oct,Mumbai,Ather,Photon HX,342,65,95,125818
2022,Oct,Mumbai,Ather,Chetak,3174,43,93,124615
2022,Oct,Mumbai,Ather,iQube,3731,77,127,149286
2022,Oct,Mumbai,Ola Electric,450X,4990,48,58,135854
2022,Oct,Mumbai,Ola Electric,S1 Pro,3574,78,101,116609
2022,Oct,Mumbai,Ola Electric,Photon HX,3290,63,67,56555
2022,Oct,Mumbai,Ola Electric,Chetak,3219,46,64,122160
2022,Oct,Mumbai,Ola Electric,iQube,4077,60,124,87741
2022,Oct,Mumbai,Hero Electric,450X,1008,100,100,144841
2022,Oct,Mumbai,Hero Electric,S1 Pro,868,51,95,105276
2022,Oct,Mumbai,Hero Electric,Photon HX,2195,41,81,147692
2022,Oct,Mumbai,Hero Electric,Chetak,3503,83,71,61259
2022,Oct,Mumbai,Hero Electric,iQube,203,57,119,105764
2022,Oct,Mumbai,Bajaj,450X,2553,61,59,75303
2022,Oct,Mumbai,Bajaj,S1 Pro,384,95,104,103282
2022,Oct,Mumbai,Bajaj,Photon HX,1299,86,65,118494
2022,Oct,Mumbai,Bajaj,Chetak,2530,93,81,115112
2022,Oct,Mumbai,Bajaj,iQube,3464,96,125,54649
2022,Oct,Mumbai,TVS,450X,2367,70,116,85833
2022,Oct,Mumbai,TVS,S1 Pro,2535,46,124,62863
2022,Oct,Mumbai,TVS,Photon HX,3971,75,123,46225
2022,Oct,Mumbai,TVS,Chetak,3985,51,127,47978
2022,Oct,Mumbai,TVS,iQube,3334,87,127,49129
2022,Oct,Delhi,Ather,450X,3213,81,73,144475
2022,Oct,Delhi,Ather,S1 Pro,2071,68,62,78470
2022,Oct,Delhi,Ather,Photon HX,1455,70,112,132937
2022,Oct,Delhi,Ather,Chetak,2026,75,101,149041
2022,Oct,Delhi,Ather,iQube,3906,79,73,67457
2022,Oct,Delhi,Ola Electric,450X,4370,49,71,132198
2022,Oct,Delhi,Ola Electric,S1 Pro,1358,61,109,118806
2022,Oct,Delhi,Ola Electric,Photon HX,197,69,80,85009
2022,Oct,Delhi,Ola Electric,Chetak,1340,97,70,59569
2022,Oct,Delhi,Ola Electric,iQube,1363,73,86,114739
2022,Oct,Delhi,Hero Electric,450X,439,63,62,109185
2022,Oct,Delhi,Hero Electric,S1 Pro,4889,83,98,124891
2022,Oct,Delhi,Hero Electric,Photon HX,3351,73,70,70875
2022,Oct,Delhi,Hero Electric,Chetak,4911,42,120,101000
2022,Oct,Delhi,Hero Electric,iQube,1034,85,105,67144
2022,Oct,Delhi,Bajaj,450X,577,95,55,47088
2022,Oct,Delhi,Bajaj,S1 Pro,3298,66,76,97770
2022,Oct,Delhi,Bajaj,Photon HX,4979,97,65,52182
2022,Oct,Delhi,Bajaj,Chetak,4820,71,125,109853
2022,Oct,Delhi,Bajaj,iQube,369,86,73,143958
2022,Oct,Delhi,TVS,450X,1356,72,85,130425
2022,Oct,Delhi,TVS,S1 Pro,1277,45,105,64165
2022,Oct,Delhi,TVS,Photon HX,1698,77,116,99296
2022,Oct,Delhi,TVS,Chetak,1202,49,64,110722
2022,Oct,Delhi,TVS,iQube,3922,78,67,117749
2022,Oct,Bangalore,Ather,450X,735,64,103,47626
2022,Oct,Bangalore,Ather,S1 Pro,3786,58,99,124139
2022,Oct,Bangalore,Ather,Photon HX,3288,61,119,99035
2022,Oct,Bangalore,Ather,Chetak,2235,82,79,112434
2022,Oct,Bangalore,Ather,iQube,4700,96,93,72096
2022,Oct,Bangalore,Ola Electric,450X,4032,89,58,76317
2022,Oct,Bangalore,Ola Electric,S1 Pro,2529,74,106,121953
2022,Oct,Bangalore,Ola Electric,Photon HX,1626,99,77,130219
2022,Oct,Bangalore,Ola Electric,Chetak,2508,82,81,75047
2022,Oct,Bangalore,Ola Electric,iQube,2730,89,107,80036
2022,Oct,Bangalore,Hero Electric,450X,1376,61,85,87114
2022,Oct,Bangalore,Hero Electric,S1 Pro,722,85,83,61859
2022,Oct,Bangalore,Hero Electric,Photon HX,1431,40,120,95712
2022,Oct,Bangalore,Hero Electric,Chetak,705,92,110,46513
2022,Oct,Bangalore,Hero Electric,iQube,1591,46,104,130266
2022,Oct,Bangalore,Bajaj,450X,205,83,113,87472
2022,Oct,Bangalore,Bajaj,S1 Pro,3569,59,92,46798
2022,Oct,Bangalore,Bajaj,Photon HX,629,66,102,71542
2022,Oct,Bangalore,Bajaj,Chetak,4507,50,81,144746
2022,Oct,Bangalore,Bajaj,iQube,1993,57,75,135800
2022,Oct,Bangalore,TVS,450X,3637,84,103,148438
2022,Oct,Bangalore,TVS,S1 Pro,1024,58,99,77998
2022,Oct,Bangalore,TVS,Photon HX,2333,93,100,86303
2022,Oct,Bangalore,TVS,Chetak,646,56,93,58678
2022,Oct,Bangalore,TVS,iQube,3488,96,70,136520
2022,Oct,Chennai,Ather,450X,1909,68,103,107864
2022,Oct,Chennai,Ather,S1 Pro,212,85,100,113908
2022,Oct,Chennai,Ather,Photon HX,2407,80,98,112185
2022,Oct,Chennai,Ather,Chetak,2568,85,62,61953
2022,Oct,Chennai,Ather,iQube,4729,86,78,119727
2022,Oct,Chennai,Ola Electric,450X,4230,67,82,48195
2022,Oct,Chennai,Ola Electric,S1 Pro,4277,84,69,48550
2022,Oct,Chennai,Ola Electric,Photon HX,4737,76,126,70947
2022,Oct,Chennai,Ola Electric,Chetak,911,80,64,84869
2022,Oct,Chennai,Ola Electric,iQube,1094,47,73,119850
2022,Oct,Chennai,Hero Electric,450X,637,88,98,102607
2022,Oct,Chennai,Hero Electric,S1 Pro,3986,71,65,79035
2022,Oct,Chennai,Hero Electric,Photon HX,1559,70,103,104626
2022,Oct,Chennai,Hero Electric,Chetak,3435,69,78,136806
2022,Oct,Chennai,Hero Electric,iQube,1696,77,82,139536
2022,Oct,Chennai,Bajaj,450X,3756,56,90,105148
2022,Oct,Chennai,Bajaj,S1 Pro,3769,46,75,142256
2022,Oct,Chennai,Bajaj,Photon HX,1399,79,64,140182
2022,Oct,Chennai,Bajaj,Chetak,3485,77,66,94693
2022,Oct,Chennai,Bajaj,iQube,640,81,103,73149
2022,Oct,Chennai,TVS,450X,2683,75,105,115916
2022,Oct,Chennai,TVS,S1 Pro,3462,79,87,137638
2022,Oct,Chennai,TVS,Photon HX,529,86,105,48044
2022,Oct,Chennai,TVS,Chetak,4749,44,111,89985
2022,Oct,Chennai,TVS,iQube,4034,88,66,84065
2022,Oct,Kolkata,Ather,450X,4986,44,93,132541
2022,Oct,Kolkata,Ather,S1 Pro,2233,74,58,98256
2022,Oct,Kolkata,Ather,Photon HX,753,87,117,119531
2022,Oct,Kolkata,Ather,Chetak,3025,45,67,113987
2022,Oct,Kolkata,Ather,iQube,636,45,117,61747
2022,Oct,Kolkata,Ola Electric,450X,3223,40,72,126150
2022,Oct,Kolkata,Ola Electric,S1 Pro,1390,55,90,146998
2022,Oct,Kolkata,Ola Electric,Photon HX,2163,61,90,47838
2022,Oct,Kolkata,Ola Electric,Chetak,996,68,112,121387
2022,Oct,Kolkata,Ola Electric,iQube,1332,84,117,75418
2022,Oct,Kolkata,Hero Electric,450X,4097,49,126,72922
2022,Oct,Kolkata,Hero Electric,S1 Pro,3244,88,72,141542
2022,Oct,Kolkata,Hero Electric,Photon HX,2869,83,73,110109
2022,Oct,Kolkata,Hero Electric,Chetak,4889,92,116,118544
2022,Oct,Kolkata,Hero Electric,iQube,2098,40,91,84173
2022,Oct,Kolkata,Bajaj,450X,2286,98,87,78308
2022,Oct,Kolkata,Bajaj,S1 Pro,3482,81,124,99532
2022,Oct,Kolkata,Bajaj,Photon HX,1799,93,119,79365
2022,Oct,Kolkata,Bajaj,Chetak,3929,75,117,115279
2022,Oct,Kolkata,Bajaj,iQube,100,94,74,109155
2022,Oct,Kolkata,TVS,450X,1891,85,94,86227
2022,Oct,Kolkata,TVS,S1 Pro,369,50,92,47832
2022,Oct,Kolkata,TVS,Photon HX,898,47,91,113392
2022,Oct,Kolkata,TVS,Chetak,3640,94,58,92408
2022,Oct,Kolkata,TVS,iQube,4462,74,58,79737
2022,Nov,Mumbai,Ather,450X,417,84,126,124904
2022,Nov,Mumbai,Ather,S1 Pro,3711,71,64,89971
2022,Nov,Mumbai,Ather,Photon HX,2663,68,96,109902
2022,Nov,Mumbai,Ather,Chetak,3058,48,125,88098
2022,Nov,Mumbai,Ather,iQube,473,53,93,135627
2022,Nov,Mumbai,Ola Electric,450X,4824,69,100,124968
2022,Nov,Mumbai,Ola Electric,S1 Pro,1502,83,58,66945
2022,Nov,Mumbai,Ola Electric,Photon HX,4807,91,123,65093
2022,Nov,Mumbai,Ola Electric,Chetak,2856,92,73,129389
2022,Nov,Mumbai,Ola Electric,iQube,1655,62,85,52718
2022,Nov,Mumbai,Hero Electric,450X,1042,52,66,63639
2022,Nov,Mumbai,Hero Electric,S1 Pro,1681,94,94,98034
2022,Nov,Mumbai,Hero Electric,Photon HX,2785,56,66,148735
2022,Nov,Mumbai,Hero Electric,Chetak,435,50,90,105274
2022,Nov,Mumbai,Hero Electric,iQube,1983,47,61,106740
2022,Nov,Mumbai,Bajaj,450X,1414,73,90,60666
2022,Nov,Mumbai,Bajaj,S1 Pro,1211,64,99,61722
2022,Nov,Mumbai,Bajaj,Photon HX,1391,71,83,70219
2022,Nov,Mumbai,Bajaj,Chetak,752,78,69,130257
2022,Nov,Mumbai,Bajaj,iQube,2644,83,93,101980
2022,Nov,Mumbai,TVS,450X,4413,56,112,146456
2022,Nov,Mumbai,TVS,S1 Pro,935,49,117,109101
2022,Nov,Mumbai,TVS,Photon HX,1493,47,66,83481
2022,Nov,Mumbai,TVS,Chetak,4494,55,91,126716
2022,Nov,Mumbai,TVS,iQube,4287,71,113,79032
2022,Nov,Delhi,Ather,450X,1212,68,105,135110
2022,Nov,Delhi,Ather,S1 Pro,398,83,91,90074
2022,Nov,Delhi,Ather,Photon HX,2721,76,123,45267
2022,Nov,Delhi,Ather,Chetak,4741,52,56,141906
2022,Nov,Delhi,Ather,iQube,4467,98,90,132574
2022,Nov,Delhi,Ola Electric,450X,4444,62,77,86776
2022,Nov,Delhi,Ola Electric,S1 Pro,3081,45,124,51648
2022,Nov,Delhi,Ola Electric,Photon HX,3061,84,84,100510
2022,Nov,Delhi,Ola Electric,Chetak,2138,91,70,98551
2022,Nov,Delhi,Ola Electric,iQube,2094,74,106,126160
2022,Nov,Delhi,Hero Electric,450X,863,88,71,63847
2022,Nov,Delhi,Hero Electric,S1 Pro,3631,76,86,84572
2022,Nov,Delhi,Hero Electric,Photon HX,2370,66,120,135763
2022,Nov,Delhi,Hero Electric,Chetak,3746,83,121,139713
2022,Nov,Delhi,Hero Electric,iQube,978,84,58,71673
2022,Nov,Delhi,Bajaj,450X,908,80,78,50548
2022,Nov,Delhi,Bajaj,S1 Pro,625,73,123,89778
2022,Nov,Delhi,Bajaj,Photon HX,3213,76,73,70456
2022,Nov,Delhi,Bajaj,Chetak,4247,57,59,93082
2022,Nov,Delhi,Bajaj,iQube,1020,67,57,58508
2022,Nov,Delhi,TVS,450X,2837,73,63,87378
2022,Nov,Delhi,TVS,S1 Pro,2042,51,117,97447
2022,Nov,Delhi,TVS,Photon HX,1515,86,92,147630
2022,Nov,Delhi,TVS,Chetak,4915,72,112,50327
2022,Nov,Delhi,TVS,iQube,4426,45,95,122711
2022,Nov,Bangalore,Ather,450X,2874,57,64,45777
2022,Nov,Bangalore,Ather,S1 Pro,4778,47,124,127772
2022,Nov,Bangalore,Ather,Photon HX,1589,97,68,143491
2022,Nov,Bangalore,Ather,Chetak,404,71,112,141073
2022,Nov,Bangalore,Ather,iQube,1323,84,106,135933
2022,Nov,Bangalore,Ola Electric,450X,2677,57,74,103176
2022,Nov,Bangalore,Ola Electric,S1 Pro,2646,44,119,117332
2022,Nov,Bangalore,Ola Electric,Photon HX,1937,96,112,116921
2022,Nov,Bangalore,Ola Electric,Chetak,3343,67,99,73481
2022,Nov,Bangalore,Ola Electric,iQube,3445,47,112,123482
2022,Nov,Bangalore,Hero Electric,450X,3710,76,123,138962
2022,Nov,Bangalore,Hero Electric,S1 Pro,3240,77,116,107775
2022,Nov,Bangalore,Hero Electric,Photon HX,3176,57,102,113466
2022,Nov,Bangalore,Hero Electric,Chetak,1960,100,119,47525
2022,Nov,Bangalore,Hero Electric,iQube,4176,88,62,92087
2022,Nov,Bangalore,Bajaj,450X,2662,94,120,117445
2022,Nov,Bangalore,Bajaj,S1 Pro,2989,94,92,129887
2022,Nov,Bangalore,Bajaj,Photon HX,2184,67,81,54446
2022,Nov,Bangalore,Bajaj,Chetak,4260,42,65,71573
2022,Nov,Bangalore,Bajaj,iQube,858,66,85,116067
2022,Nov,Bangalore,TVS,450X,3266,68,105,98145
2022,Nov,Bangalore,TVS,S1 Pro,1494,43,66,57645
2022,Nov,Bangalore,TVS,Photon HX,1203,74,104,70733
2022,Nov,Bangalore,TVS,Chetak,1590,56,121,73976
2022,Nov,Bangalore,TVS,iQube,366,77,117,126228
2022,Nov,Chennai,Ather,450X,1310,48,76,61504
2022,Nov,Chennai,Ather,S1 Pro,3099,73,116,110319
2022,Nov,Chennai,Ather,Photon HX,2066,68,116,93190
2022,Nov,Chennai,Ather,Chetak,4843,100,113,105928
2022,Nov,Chennai,Ather,iQube,4780,85,56,99035
2022,Nov,Chennai,Ola Electric,450X,301,45,113,137236
2022,Nov,Chennai,Ola Electric,S1 Pro,3381,65,97,73309
2022,Nov,Chennai,Ola Electric,Photon HX,4597,80,124,130351
2022,Nov,Chennai,Ola Electric,Chetak,4439,69,122,91361
2022,Nov,Chennai,Ola Electric,iQube,2856,74,71,98053
2022,Nov,Chennai,Hero Electric,450X,3483,76,117,110279
2022,Nov,Chennai,Hero Electric,S1 Pro,296,69,87,58354
2022,Nov,Chennai,Hero Electric,Photon HX,3752,58,58,133619
2022,Nov,Chennai,Hero Electric,Chetak,2582,50,88,50518
2022,Nov,Chennai,Hero Electric,iQube,4855,91,114,147009
2022,Nov,Chennai,Bajaj,450X,993,89,118,85732
2022,Nov,Chennai,Bajaj,S1 Pro,3360,62,62,142862
2022,Nov,Chennai,Bajaj,Photon HX,401,78,100,126661
2022,Nov,Chennai,Bajaj,Chetak,4406,50,65,123432
2022,Nov,Chennai,Bajaj,iQube,2370,64,80,100435
2022,Nov,Chennai,TVS,450X,2106,66,70,124819
2022,Nov,Chennai,TVS,S1 Pro,2953,54,64,134462
2022,Nov,Chennai,TVS,Photon HX,1669,99,106,126042
2022,Nov,Chennai,TVS,Chetak,4053,95,68,142260
2022,Nov,Chennai,TVS,iQube,1022,52,101,143818
2022,Nov,Kolkata,Ather,450X,2350,43,94,144097
2022,Nov,Kolkata,Ather,S1 Pro,4954,47,110,144964
2022,Nov,Kolkata,Ather,Photon HX,4654,75,97,119260
2022,Nov,Kolkata,Ather,Chetak,924,65,77,52257
2022,Nov,Kolkata,Ather,iQube,2592,49,62,77605
2022,Nov,Kolkata,Ola Electric,450X,4413,66,123,107299
2022,Nov,Kolkata,Ola Electric,S1 Pro,4570,76,78,136652
2022,Nov,Kolkata,Ola Electric,Photon HX,4445,59,71,118982
2022,Nov,Kolkata,Ola Electric,Chetak,3177,46,99,77432
2022,Nov,Kolkata,Ola Electric,iQube,1382,74,123,87989
2022,Nov,Kolkata,Hero Electric,450X,4933,98,104,55899
2022,Nov,Kolkata,Hero Electric,S1 Pro,3935,72,118,128205
2022,Nov,Kolkata,Hero Electric,Photon HX,3716,51,69,57376
2022,Nov,Kolkata,Hero Electric,Chetak,1901,99,121,125571
2022,Nov,Kolkata,Hero Electric,iQube,3680,75,67,124075
2022,Nov,Kolkata,Bajaj,450X,3765,57,67,125854
2022,Nov,Kolkata,Bajaj,S1 Pro,1365,62,69,143789
2022,Nov,Kolkata,Bajaj,Photon HX,4466,73,62,83002
2022,Nov,Kolkata,Bajaj,Chetak,3659,53,71,128267
2022,Nov,Kolkata,Bajaj,iQube,4461,91,121,55177
2022,Nov,Kolkata,TVS,450X,264,42,118,47601
2022,Nov,Kolkata,TVS,S1 Pro,4204,66,60,119374
2022,Nov,Kolkata,TVS,Photon HX,1313,70,118,102701
2022,Nov,Kolkata,TVS,Chetak,4273,43,88,110964
2022,Nov,Kolkata,TVS,iQube,2033,43,58,98189
2022,Dec,Mumbai,Ather,450X,1982,67,59,109517
2022,Dec,Mumbai,Ather,S1 Pro,2150,89,111,88741
2022,Dec,Mumbai,Ather,Photon HX,4589,66,67,47924
2022,Dec,Mumbai,Ather,Chetak,4467,43,108,61595
2022,Dec,Mumbai,Ather,iQube,4391,77,118,86911
2022,Dec,Mumbai,Ola Electric,450X,3440,84,80,101376
2022,Dec,Mumbai,Ola Electric,S1 Pro,3690,56,82,118084
2022,Dec,Mumbai,Ola Electric,Photon HX,1339,80,119,143941
2022,Dec,Mumbai,Ola Electric,Chetak,2326,47,114,136135
2022,Dec,Mumbai,Ola Electric,iQube,528,71,76,145608
2022,Dec,Mumbai,Hero Electric,450X,2270,48,91,125931
2022,Dec,Mumbai,Hero Electric,S1 Pro,4434,48,103,117426
2022,Dec,Mumbai,Hero Electric,Photon HX,4902,46,121,115627
2022,Dec,Mumbai,Hero Electric,Chetak,1187,68,109,79066
2022,Dec,Mumbai,Hero Electric,iQube,807,97,78,134205
2022,Dec,Mumbai,Bajaj,450X,4926,90,85,116792
2022,Dec,Mumbai,Bajaj,S1 Pro,1264,66,126,145919
2022,Dec,Mumbai,Bajaj,Photon HX,921,70,71,94225
2022,Dec,Mumbai,Bajaj,Chetak,3535,51,64,128982
2022,Dec,Mumbai,Bajaj,iQube,3985,54,116,103213
2022,Dec,Mumbai,TVS,450X,4396,60,104,108348
2022,Dec,Mumbai,TVS,S1 Pro,1376,51,98,112967
2022,Dec,Mumbai,TVS,Photon HX,4026,72,105,81666
2022,Dec,Mumbai,TVS,Chetak,2975,69,105,136880
2022,Dec,Mumbai,TVS,iQube,4452,51,114,86845
2022,Dec,Delhi,Ather,450X,2444,45,68,80189
2022,Dec,Delhi,Ather,S1 Pro,4135,62,82,136749
2022,Dec,Delhi,Ather,Photon HX,112,68,55,92088
2022,Dec,Delhi,Ather,Chetak,179,44,96,123788
2022,Dec,Delhi,Ather,iQube,4156,52,78,95588
2022,Dec,Delhi,Ola Electric,450X,2974,76,92,111683
2022,Dec,Delhi,Ola Electric,S1 Pro,1173,80,100,82777
2022,Dec,Delhi,Ola Electric,Photon HX,186,60,68,139179
2022,Dec,Delhi,Ola Electric,Chetak,699,61,97,114020
2022,Dec,Delhi,Ola Electric,iQube,306,77,99,77511
2022,Dec,Delhi,Hero Electric,450X,1269,95,62,135745
2022,Dec,Delhi,Hero Electric,S1 Pro,2474,77,99,120501
2022,Dec,Delhi,Hero Electric,Photon HX,1442,88,74,134860
2022,Dec,Delhi,Hero Electric,Chetak,4783,91,98,126311
2022,Dec,Delhi,Hero Electric,iQube,799,93,124,109681
2022,Dec,Delhi,Bajaj,450X,465,51,127,136206
2022,Dec,Delhi,Bajaj,S1 Pro,2988,40,60,104175
2022,Dec,Delhi,Bajaj,Photon HX,1164,96,122,65680
2022,Dec,Delhi,Bajaj,Chetak,4587,61,99,75907
2022,Dec,Delhi,Bajaj,iQube,360,88,86,55660
2022,Dec,Delhi,TVS,450X,2344,78,89,94415
2022,Dec,Delhi,TVS,S1 Pro,2477,96,108,134027
2022,Dec,Delhi,TVS,Photon HX,1593,86,98,139605
2022,Dec,Delhi,TVS,Chetak,2310,80,80,125440
2022,Dec,Delhi,TVS,iQube,1578,69,82,64656
2022,Dec,Bangalore,Ather,450X,1692,75,97,103352
2022,Dec,Bangalore,Ather,S1 Pro,453,87,79,91299
2022,Dec,Bangalore,Ather,Photon HX,4558,69,75,49437
2022,Dec,Bangalore,Ather,Chetak,2364,68,114,127687
2022,Dec,Bangalore,Ather,iQube,3190,78,105,128274
2022,Dec,Bangalore,Ola Electric,450X,4873,70,111,127323
2022,Dec,Bangalore,Ola Electric,S1 Pro,2959,51,84,67149
2022,Dec,Bangalore,Ola Electric,Photon HX,564,48,110,79904
2022,Dec,Bangalore,Ola Electric,Chetak,1404,72,123,148004
2022,Dec,Bangalore,Ola Electric,iQube,806,70,78,73746
2022,Dec,Bangalore,Hero Electric,450X,3859,69,123,75502
2022,Dec,Bangalore,Hero Electric,S1 Pro,193,71,60,123168
2022,Dec,Bangalore,Hero Electric,Photon HX,4763,80,120,58882
2022,Dec,Bangalore,Hero Electric,Chetak,3701,57,69,85148
2022,Dec,Bangalore,Hero Electric,iQube,3000,43,63,117595
2022,Dec,Bangalore,Bajaj,450X,3183,52,94,80463
